Employee_ID,Gender_Male,Age_At_Hire,Has_Family_Responsibility,Level_Code,Classification_Code,Position_Code,Department_Code,Management_Area_Code,Education_Level_Ordinal,Position_Hierarchy_Level,Is_Gas_Station_Role,Is_Technical_Role,Is_Sales_Role,Is_Driver_Role,Base_Salary,Hourly_Rate,Salary_Growth_Percent,Salary_Level,Is_Fixed_Employee,Is_Variable_Employee,Shift_Code,Schedule_Code,Is_In_Person_Work,Is_Remote_Work,Is_Hybrid_Work,Uses_Timecard,On_Payroll,SS_Deduction,Eligible_For_Incentive,Eligible_For_Subsidy,Subject_To_Evaluation,Tenure_Days,Hire_Month,Hire_Year,Hire_Quarter,Hire_Day_Of_Week,Days_Since_Last_Raise,Non_Termination_Actions_Count,Promotion_Count,Transfer_Count,Salary_Adjustment_Count,Disciplinary_Action_Count,Absence_Count,Total_Absence_Days,Awards_Count,Salary_Deduction_Percentage,Total_Overtime_Hours,Total_Overtime_Earnings,Works_Overtime,Promotion_Rate_Per_Year,Absence_Days_Per_Year,Awards_Rate_Per_Year,Has_Supervisor,Supervisor_ID,Direct_Reports_Count,High_Absence_Flag,Career_Stagnation_Flag,Long_Time_No_Raise_Flag,Below_Market_Salary_Flag,High_Deduction_Flag,Has_Left
EMP10767,0,27,0,2,62,28,132,0,0,2,0,0,1,0,24990.00,131.0848,3.47,1,1,0,2,1,1,0,0,0,0,0,0,0,0,404,3,2023,1,4,59,2,0,0,1,0,0,0,0,25.1598485006905,0.00,0.00,0,0,0,0,1,10781,0,0,0,0,0,0,1
EMP10769,0,31,0,4,235,1020,40,48,0,3,0,0,0,0,30800.00,161.5611,23.20,1023,1,0,2,4,1,0,0,0,0,0,0,0,1,8434,6,2002,2,3,528,2,0,0,1,0,0,0,0,31.2399501704025,0.00,0.00,0,0,0,0,1,9173,0,0,1,0,0,1,0
EMP10770,0,26,0,2,62,28,132,0,0,2,0,0,1,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,184,3,2023,1,4,NULL,1,0,0,0,0,0,0,0,12.9189766767196,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10771,1,47,1,4,233,201,40,33,4,0,0,0,0,1,24990.00,131.0848,3.47,1020,1,0,6,4,1,0,0,0,0,0,0,0,1,1708,11,2020,4,2,528,2,0,0,1,0,0,0,0,19.8644818347753,0.00,0.00,0,0,0,0,1,9173,0,0,1,0,0,0,0
EMP10774,1,49,0,2,63,136,36,0,0,3,0,0,1,0,28500.00,149.4964,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,473,3,2023,1,4,NULL,1,0,0,0,0,0,0,0,11.9478027390495,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1
EMP10784,0,30,0,4,210,217,159,43,4,0,0,0,1,0,24990.00,131.0848,3.47,1021,1,0,4,4,1,0,0,0,0,0,0,0,1,2259,5,2019,2,4,528,2,0,0,1,0,0,0,0,25.5159212576147,0.00,0.00,0,0,0,0,1,10899,0,0,1,0,0,0,0
EMP10785,0,43,0,5,238,91,40,49,4,5,0,0,0,0,100000.00,524.5489,11.11,1025,0,1,3,4,1,0,0,0,0,0,0,0,1,3089,2,2017,1,7,327,2,0,0,1,0,0,0,0,20.8483186305431,0.00,0.00,0,0,0,0,1,10883,1,0,1,0,0,0,0
EMP10786,0,40,0,2,40,6,46,0,0,3,0,0,0,0,31500.00,165.2329,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,122,3,2023,1,4,NULL,1,0,0,0,0,0,0,0,9.81516820257559,0.00,0.00,0,0,0,0,1,10427,0,0,0,0,0,0,1
EMP10787,1,44,0,5,223,261,164,38,0,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,866,3,2023,1,4,528,2,0,0,1,0,1,2,0,17.4139753338619,0.00,0.00,0,0,0.842956382907879,0,1,11390,0,0,0,0,0,0,0
EMP10788,1,22,0,2,62,209,24,0,0,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,403,3,2023,1,5,NULL,2,0,0,0,0,0,0,0,4.61204399206329,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,1
EMP10789,1,23,0,2,62,209,24,0,0,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,352,3,2023,1,4,NULL,2,0,0,0,0,0,0,0,6.22856166621534,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,1
EMP10790,1,32,0,2,21,28,132,0,0,2,0,0,1,0,28500.00,149.4964,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,86,3,2023,1,4,NULL,1,0,0,0,0,0,0,0,7.04281981380354,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10791,1,49,0,7,257,201,163,0,4,0,0,0,0,1,24990.00,131.0848,3.47,1020,1,0,3,4,1,0,0,0,0,0,0,0,1,978,11,2022,4,4,528,2,0,0,1,0,1,1,0,6.19250257106527,0.00,0.00,0,0,0.37321064157895,0,1,10418,0,0,1,0,0,0,0
EMP10792,1,21,0,2,62,28,132,0,0,2,0,0,1,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,197,3,2023,1,6,NULL,1,0,0,0,0,0,0,0,8.47519729416281,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP10797,1,30,0,5,223,261,164,38,4,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,859,3,2023,1,4,528,2,0,0,1,0,0,0,0,15.8129021446025,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP10798,1,51,1,2,62,48,24,0,0,1,0,0,0,0,24990.00,131.0848,3.47,1,1,0,2,1,1,0,0,0,0,0,0,0,0,474,3,2023,1,4,143,2,0,0,1,0,0,0,0,17.4081425723182,0.00,0.00,0,0,0,0,1,10854,0,0,0,0,0,0,1
EMP10803,1,33,0,2,62,75,111,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,265,3,2023,1,4,NULL,1,0,0,0,0,0,0,0,4.47581634206367,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10805,1,36,0,4,212,1109,159,52,0,7,0,0,0,0,150000.00,786.8233,0.00,1027,0,1,4,4,1,0,0,0,0,0,0,0,1,854,3,2023,1,2,NULL,2,0,0,0,0,0,0,0,24.0074800936684,0.00,0.00,0,0,0,0,1,10430,0,0,0,1,0,0,0
EMP10806,1,20,0,2,62,209,24,0,0,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,209,3,2023,1,3,NULL,2,0,0,0,0,0,0,0,10.6868429378275,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,1
EMP10812,1,24,0,5,220,255,164,42,0,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,852,3,2023,1,4,528,2,0,0,1,0,0,0,0,16.3462782004786,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10813,1,28,0,5,252,196,164,47,2,0,0,0,0,0,24990.00,131.0848,3.47,1017,1,0,6,4,1,0,0,0,0,0,0,0,1,852,3,2023,1,4,528,2,0,0,1,0,0,0,0,14.802331404956,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,0
EMP10814,0,28,0,4,232,1016,156,34,7,5,0,0,0,0,85000.00,445.8666,0.00,1025,1,0,3,4,1,0,0,0,0,0,0,0,1,695,3,2023,1,2,NULL,1,0,0,0,0,0,0,0,15.8276028891215,0.00,0.00,0,0,0,0,1,7671,0,0,0,1,0,0,1
EMP10823,0,37,0,2,62,75,111,0,4,0,0,0,0,0,24990.00,131.0848,3.47,1,1,0,2,1,1,0,0,0,0,0,0,0,1,563,3,2023,1,2,244,2,0,0,1,0,5,65,0,10.651838999543,0.00,0.00,0,0,42.1403402994557,0,1,9268,0,0,0,0,0,0,1
EMP10826,1,33,1,5,220,255,164,42,0,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,847,3,2023,1,2,528,2,0,0,1,0,1,2,0,19.3256654366159,0.00,0.00,0,0,0.861865758375073,0,1,4908,0,0,0,0,0,0,0
EMP10829,0,23,0,4,233,12,40,33,4,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,4,4,1,0,0,0,0,0,0,0,1,2841,10,2017,4,3,NULL,1,0,0,0,0,1,1,0,12.9051817985511,0.00,0.00,0,0,0.128475899398746,0,1,10783,0,0,1,1,0,0,0
EMP10830,1,41,0,4,235,10,40,48,0,3,0,0,0,0,40000.00,209.8196,40.35,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,847,3,2023,1,2,536,4,1,2,0,0,1,1,0,10.8615293297226,0.00,0.00,0,0.430932879187536,0.430932879187536,0,1,4277,0,0,0,0,0,0,0
EMP10834,0,28,1,5,206,1095,140,51,2,3,0,0,0,0,50000.00,262.2744,25.00,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,833,4,2023,2,2,357,4,0,2,1,0,2,2.625,0,14.3105618763211,0.00,0.00,0,0,1.15021047756301,0,1,863,0,0,0,0,0,0,0
EMP10835,1,31,0,5,220,255,164,42,4,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,831,4,2023,2,4,528,2,0,0,1,0,0,0,0,14.5245192235595,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10838,1,38,0,5,220,78,164,42,0,0,0,1,0,0,24990.00,131.0848,3.47,1017,1,0,6,4,1,0,0,0,0,0,0,0,1,831,4,2023,2,4,528,2,0,0,1,0,0,0,0,8.37772659046024,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10839,1,30,0,4,244,143,157,46,4,4,0,0,0,0,65000.00,340.9568,0.00,1025,1,0,2,4,1,0,0,0,0,0,0,0,1,1764,9,2020,3,2,NULL,2,0,1,0,0,1,15,1,12.5349411858821,0.00,0.00,0,0,3.10374195406627,0.206916130271085,1,10938,2,0,1,1,0,0,0
EMP10843,1,23,0,2,40,12,46,0,0,3,0,0,0,0,40000.00,209.8196,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,172,4,2023,2,2,NULL,1,0,0,0,0,0,0,0,9.59791692941146,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10844,0,25,0,4,208,28,159,36,0,2,0,0,1,0,24990.00,131.0848,3.47,1025,0,1,6,4,1,0,0,0,0,0,0,0,1,826,4,2023,2,2,528,2,0,0,1,0,0,0,0,23.8490077430468,0.00,0.00,0,0,0,0,1,8211,0,0,0,0,0,0,0
EMP10849,1,28,0,4,235,10,40,48,0,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,824,4,2023,2,4,NULL,1,0,0,0,0,1,1,0,10.7376508867176,0.00,0.00,0,0,0.44296121343023,0,1,4277,0,0,0,1,0,0,0
EMP10851,1,23,1,2,62,196,21,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,170,4,2023,2,4,NULL,1,0,0,0,0,0,0,0,9.73734608079272,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10853,0,22,0,6,241,1033,40,56,7,5,0,0,0,0,90000.00,472.094,38.46,1025,1,0,3,4,1,0,0,0,0,0,0,0,1,826,4,2023,2,2,188,2,1,0,0,0,0,0,0,24.8351765351469,0.00,0.00,0,0.441888756273163,0,0,1,10883,0,0,0,0,0,0,0
EMP10854,1,31,0,4,244,143,157,46,4,4,0,0,0,0,65000.00,340.9568,62.50,1025,1,0,4,4,1,0,0,0,0,0,0,0,1,824,4,2023,2,4,553,3,1,1,0,0,0,0,1,17.5066404720731,0.00,0.00,0,0.44296121343023,0,0.44296121343023,1,10938,3,0,0,0,0,0,0
EMP10855,1,35,0,4,225,1132,164,38,4,1,0,0,1,0,40000.00,209.8196,33.33,1022,1,0,2,4,1,0,0,0,0,0,0,0,1,824,4,2023,2,4,249,2,1,0,0,0,1,0.5,0,11.2861391894978,0.00,0.00,0,0.44296121343023,0.221480606715115,0,1,11466,0,0,0,0,0,0,0
EMP10857,1,45,0,5,229,1145,164,39,7,0,0,1,0,0,50000.00,262.2744,0.00,1,0,1,2,4,1,0,0,0,0,0,0,0,1,658,4,2023,2,2,NULL,2,0,0,0,0,0,0,0,20.1735852623955,0.00,0.00,0,0,0,0,1,10993,0,0,0,1,0,0,1
EMP10862,1,45,0,4,211,28,159,44,0,2,0,0,1,0,24990.00,131.0848,3.47,1025,0,1,4,4,1,0,0,0,0,0,0,0,1,809,5,2023,2,5,528,2,0,0,1,0,1,0.5,1,21.5678162301993,0.00,0.00,0,0,0.225587180873095,0.451174361746189,1,10781,0,0,0,0,0,0,0
EMP10863,1,24,0,6,221,48,164,42,4,1,0,0,0,0,24990.00,131.0848,3.47,1019,0,1,4,4,1,0,0,0,0,0,0,0,1,811,5,2023,2,3,528,2,0,0,1,0,2,6,0,13.3091045726104,0.00,0.00,0,0,2.70037089594256,0,1,8491,0,0,0,0,0,0,0
EMP10864,1,31,0,4,242,1092,157,46,4,1,0,0,0,1,30000.00,157.3647,20.00,1021,1,0,4,4,1,0,0,0,0,0,0,0,1,817,4,2023,2,4,454,3,0,1,1,0,1,2,0,10.5181013261174,0.00,0.00,0,0,0.893512917516249,0,1,6304,0,0,0,0,0,0,0
EMP10869,1,18,0,4,225,1122,164,38,4,5,0,0,0,0,75000.00,393.4117,87.50,1024,0,1,2,4,1,0,0,0,0,0,0,0,1,2085,11,2019,4,3,312,4,1,1,1,0,1,0.5,0,14.8161698996463,0.00,0.00,0,0.175059975547623,0.0875299877738113,0,1,11180,0,0,0,0,0,0,0
EMP10870,0,29,0,3,198,1128,157,54,7,7,0,0,0,0,120000.00,629.4587,0.00,1027,1,0,3,4,1,0,0,0,0,0,0,0,1,1603,3,2021,1,2,NULL,2,0,0,0,0,0,0,0,19.4688073432499,0.00,0.00,0,0,0,0,1,10422,0,0,1,1,0,0,0
EMP10872,0,36,0,4,235,11,40,48,0,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,4680,9,2012,3,5,NULL,1,0,0,0,0,0,0,0,11.3110887153543,0.00,0.00,0,0,0,0,1,4277,0,0,1,1,0,0,0
EMP10873,1,24,0,4,235,1126,40,48,0,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,2800,11,2017,4,2,NULL,1,0,0,0,0,0,0,0,11.0808912142355,0.00,0.00,0,0,0,0,1,4277,0,0,1,1,0,0,0
EMP10879,1,23,0,2,63,48,25,0,0,1,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,251,5,2023,2,4,NULL,1,0,0,0,0,0,0,0,5.82299809861833,0.00,0.00,0,0,0,0,1,9770,0,0,0,0,0,0,1
EMP10880,0,24,0,2,62,1020,13,0,0,3,0,0,0,0,25000.00,131.1372,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,73,5,2023,2,5,NULL,1,0,0,0,0,0,0,0,5.40801333333333,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10883,1,28,0,3,200,1131,40,0,7,8,0,0,0,0,350000.00,1835.9211,62.79,1029,1,0,3,4,1,0,0,0,0,0,0,0,1,798,5,2023,2,2,249,2,1,0,0,0,1,2,0,22.751626067029,0.00,0.00,0,0.457393561087883,0.914787122175766,0,1,10430,8,0,0,0,0,0,0
EMP10891,1,27,0,5,229,1140,164,39,0,2,0,1,0,0,35000.00,183.5921,40.05,1022,0,1,2,4,1,0,0,0,0,0,0,0,1,790,5,2023,2,3,221,3,1,0,1,0,4,17.125,0,15.7592606833661,0.00,0.00,0,0.462025436348373,7.91218559746588,0,1,10993,0,0,0,0,0,0,0
EMP10892,1,23,0,2,62,196,24,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,2,5,2023,2,4,NULL,1,0,0,0,0,0,0,0,4.7946845602263,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,1
EMP10893,0,22,0,2,62,28,132,0,0,2,0,0,1,0,24990.00,131.0848,3.47,1,1,0,2,1,1,0,0,0,0,0,0,0,0,406,5,2023,2,2,143,2,0,0,1,0,0,0,0,19.9021450194727,0.00,0.00,0,0,0,0,1,10899,0,0,0,0,0,0,1
EMP10894,1,33,0,2,62,50,111,0,0,1,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,194,5,2023,2,4,NULL,1,0,0,0,0,0,0,0,6.50538412408976,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10896,0,45,0,4,211,28,159,44,0,2,0,0,1,0,24990.00,131.0848,3.47,1025,0,1,4,4,1,0,0,0,0,0,0,0,1,798,5,2023,2,2,528,2,0,0,1,0,0,0,1,21.9477102859637,0.00,0.00,0,0,0,0.457393561087883,1,10781,0,0,0,0,0,0,0
EMP10897,1,27,0,4,244,84,157,46,4,5,0,0,0,0,65000.00,340.9568,62.50,1024,1,0,4,4,1,0,0,0,0,0,0,0,1,796,5,2023,2,4,189,3,1,1,0,0,0,0,0,8.57573296599195,0.00,0.00,0,0.45854290654758,0,0,1,10938,2,0,0,0,0,0,0
EMP10898,0,44,0,5,254,75,137,0,4,0,0,0,0,0,24990.00,131.0848,3.47,1017,1,0,2,4,1,0,0,0,0,0,0,0,1,781,6,2023,2,5,528,3,0,1,1,0,1,14,0,5.95203628586041,0.00,0.00,0,0,6.54289380976817,0,1,10861,0,0,0,0,0,0,0
EMP10899,1,49,1,4,210,1123,159,43,0,7,0,0,0,0,80000.00,419.6391,0.00,1027,0,1,4,4,1,0,0,0,0,0,0,0,1,783,5,2023,2,3,NULL,3,0,0,0,0,0,0,0,23.3259150235137,0.00,0.00,0,0,0,0,1,10430,5,0,0,1,0,0,0
EMP10904,1,40,0,2,63,27,25,0,0,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,41,6,2023,2,2,NULL,1,0,0,0,0,0,0,0,5.26067182373551,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10905,1,27,0,2,63,1023,25,0,0,3,0,0,0,0,35000.00,183.5921,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,72,6,2023,2,2,NULL,1,0,0,0,0,0,0,0,9.51773097325776,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10910,1,42,0,5,223,1024,164,38,0,0,0,0,0,0,35000.00,183.5921,0.00,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,775,6,2023,2,4,NULL,2,0,1,0,0,3,6.5,0,10.683477425075,0.00,0.00,0,0,3.0612912903437,0,1,11390,0,0,0,1,0,0,0
EMP10911,1,40,0,2,63,27,25,0,0,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,55,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,6.94052299735782,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10915,1,37,1,2,62,196,21,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,134,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,5.73443729047329,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10916,1,33,1,2,62,196,21,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,169,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,5.75447189626599,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10919,1,27,0,4,218,201,164,38,4,0,0,0,0,1,35000.00,183.5921,40.05,1,1,0,4,4,1,0,0,0,0,0,0,0,1,761,6,2023,2,4,132,4,1,1,1,0,0,0,0,7.26898805135339,0.00,0.00,0,0.479632179674052,0,0,1,11180,0,0,0,0,0,0,0
EMP10921,1,34,0,2,62,255,24,0,0,2,0,1,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,209,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,10.122827166189,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,1
EMP10924,1,26,0,2,21,225,24,0,0,2,1,0,1,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,33,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,10.2518561231686,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10928,0,22,0,4,234,1157,40,56,4,5,0,0,0,0,85000.00,445.8666,30.76,1025,1,0,3,4,1,0,0,0,0,0,0,0,1,761,6,2023,2,4,132,2,1,0,0,0,0,0,0,17.5124948210901,0.00,0.00,0,0.479632179674052,0,0,1,10883,0,0,0,0,0,0,0
EMP10930,1,27,1,2,62,1026,21,0,0,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,96,6,2023,2,4,NULL,1,0,0,0,0,0,0,0,4.46030927504973,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10931,1,31,1,2,62,1026,21,0,0,0,0,0,0,0,30000.00,157.3647,20.00,1,1,0,2,1,1,0,0,0,0,0,0,0,1,411,6,2023,2,4,111,2,0,0,1,0,0,0,0,6.69693554376347,0.00,0.00,0,0,0,0,1,10626,0,0,0,0,0,0,1
EMP10934,0,40,0,4,217,159,164,42,0,3,0,0,0,0,35000.00,183.5921,0.00,1023,1,0,6,4,1,0,0,0,0,0,0,0,1,747,7,2023,3,4,130,2,0,0,1,0,2,3,0,16.4451162165761,0.00,0.00,0,0,1.46586369910704,0,1,8491,0,0,0,0,0,0,0
EMP10935,1,36,0,2,62,27,24,0,0,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,155,7,2023,3,4,NULL,1,0,0,0,0,0,0,0,11.9653866370905,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,1
EMP10937,1,23,0,2,62,196,24,0,0,0,0,0,0,0,24150.00,126.6786,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,103,7,2023,3,4,NULL,1,0,0,0,0,0,0,0,8.38561406581138,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,1
EMP10938,1,29,1,4,244,1149,157,46,9,7,0,0,0,0,168000.00,881.2421,46.08,1027,1,0,3,4,1,0,0,0,0,0,0,0,1,749,7,2023,3,2,164,2,1,0,0,0,0,0,1,17.0524036363271,0.00,0.00,0,0.487316610576525,0,0.487316610576525,1,10422,7,0,0,0,0,0,0
EMP10945,0,25,0,2,20,1028,20,0,0,3,0,0,0,0,40000.00,209.8196,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,38,7,2023,3,2,NULL,1,0,0,0,0,0,0,0,9.17108086531534,0.00,0.00,0,0,0,0,1,7671,0,0,0,0,0,0,1
EMP10948,1,26,0,6,255,196,164,42,4,0,0,0,0,0,24990.00,131.0848,3.47,1017,0,1,4,4,1,0,0,0,0,0,0,0,1,734,7,2023,3,3,528,2,0,0,1,0,3,35,0,6.22209272119812,0.00,0.00,0,0,17.4046399775629,0,1,8491,0,0,0,0,0,0,0
EMP10949,0,32,0,2,40,16,34,0,0,3,0,0,0,0,40000.00,209.8196,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,120,7,2023,3,4,NULL,1,0,0,0,0,0,0,0,6.98700675371092,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10950,0,23,0,4,230,1029,157,35,0,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,4,4,1,0,0,0,0,0,0,0,1,733,7,2023,3,4,NULL,1,0,0,0,0,0,0,1,8.79951310165987,0.00,0.00,0,0,0,0.497953659436546,1,8144,0,0,0,1,0,0,0
EMP10951,1,27,0,4,244,143,157,46,4,4,0,0,0,0,65000.00,340.9568,0.00,1025,1,0,2,4,1,0,0,0,0,0,0,0,1,733,7,2023,3,4,NULL,2,0,1,0,0,0,0,0,13.1385633342876,0.00,0.00,0,0,0,0,1,10938,1,0,0,1,0,0,0
EMP10954,0,24,0,2,20,104,20,0,0,5,0,0,0,0,90000.00,472.094,28.57,1,1,0,1,1,1,0,0,0,0,0,0,0,0,163,7,2023,3,4,-10,2,0,0,1,0,0,0,0,13.8086301417486,0.00,0.00,0,0,0,0,1,7671,0,0,0,0,0,0,1
EMP10955,1,28,0,4,244,48,157,46,2,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,2,4,1,0,0,0,0,0,0,0,1,726,7,2023,3,4,528,4,0,2,1,0,1,4,0,14.0299694609787,0.00,0.00,0,0,2.01101938069653,0,1,10985,0,0,0,0,0,0,0
EMP10956,1,31,0,4,244,48,157,46,2,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,2,4,1,0,0,0,0,0,0,0,1,726,7,2023,3,4,528,3,0,1,1,0,0,0,0,14.1210298024498,0.00,0.00,0,0,0,0,1,10839,0,0,0,0,0,0,0
EMP10957,1,39,0,5,223,27,164,38,0,2,0,0,1,0,32500.00,170.4784,0.00,1022,0,1,2,1,1,0,0,0,0,0,0,0,1,471,7,2023,3,4,NULL,1,0,0,0,0,0,0,0,13.2893053475071,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,1
EMP10959,0,35,0,4,216,201,159,45,0,0,0,0,0,1,35000.00,183.5921,44.92,1020,1,0,4,4,1,0,0,0,0,0,0,0,1,726,7,2023,3,4,553,2,0,0,1,0,0,0,0,7.38865003523917,0.00,0.00,0,0,0,0,1,10726,0,0,0,0,0,0,0
EMP10960,1,25,0,4,244,48,157,46,4,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,2,4,1,0,0,0,0,0,0,0,1,719,8,2023,3,4,528,3,0,1,1,0,0,0,0,8.06396618001403,0.00,0.00,0,0,0,0,1,10951,0,0,0,0,0,0,0
EMP10961,1,30,0,4,244,48,157,46,0,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,4,4,1,0,0,0,0,0,0,0,1,719,8,2023,3,4,528,3,0,1,1,0,0,0,0,14.5663149804626,0.00,0.00,0,0,0,0,1,10854,0,0,0,0,0,0,0
EMP10962,1,31,0,4,244,48,157,46,4,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,4,4,1,0,0,0,0,0,0,0,1,719,8,2023,3,4,528,3,0,1,1,0,0,0,0,12.4115409041906,0.00,0.00,0,0,0,0,1,10897,0,0,0,0,0,0,0
EMP10963,1,22,0,4,235,1126,40,48,4,3,0,0,0,0,40000.00,209.8196,0.00,1023,1,0,3,4,1,0,0,0,0,0,0,0,1,719,8,2023,3,4,NULL,1,0,0,0,0,0,0,0,9.30114408502783,0.00,0.00,0,0,0,0,1,4277,0,0,0,1,0,0,0
EMP10964,1,40,0,2,63,27,25,0,0,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,91,8,2023,3,4,NULL,1,0,0,0,0,0,0,0,10.2316261219537,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
